26e9054be7f40079575582b7ad3f7363,*Asset,*Sredstvo,*Περιουσιακό στοιχείο,*,*Actief / Bezitting
4bd9c939e2eb2b2e412c30c60d70673a,*Something valuable that you own, like a car, house, or savings account.,*Nekaj dragocenega, kar imate v lasti, npr. avto, hiša ali varčevalni račun.,*Κάτι πολύτιμο που σας ανήκει, όπως ένα αυτοκίνητο, ένα σπίτι ή ένας λογαριασμός ταμιευτηρίου.,*,*Iets van waarde dat je bezit, zoals een auto, huis of spaarrekening.
b87b86a85c19a4661252aee5bcc2609c,*Liability,*Odgovornost,*Υποχρέωση,*,*Schuld / Verplichting
ff1303f6a8676879554637a48479365a,*Money you owe or are responsible for paying, like a mortgage or loan.,*Denar, ki ga dolgujete, npr. hipotekarni kredit ali posojilo.,*Χρήματα που οφείλετε ή είστε υπεύθυνοι για την πληρωμή, όπως ένα στεγαστικό δάνειο ή ένα δάνειο.,*,*Geld dat je verschuldigd bent of moet betalen, zoals een hypotheek of lening.
acd6e1498543d1695ed4c625a2c14079,*Diversification,* Diverzifikacija,*Διαφοροποίηση,*,*Spreiding / Diversificatie
c6afa015bd26f3292297fa5958b2c7d2,*Spreading your investments across different types of assets (like stocks, bonds, and real estate) to reduce risk.,*Razdelitev naložb med različna sredstva (delnice, obveznice, nepremičnine) za zmanjšanje tveganja.,*Η διασπορά των επενδύσεών σας σε διαφορετικούς τύπους περιουσιακών στοιχείων (όπως μετοχές, ομόλογα και ακίνητα) για τη μείωση του κινδύνου.,*,*Je investeringen spreiden over verschillende soorten activa (zoals aandelen, obligaties en vastgoed) om risico te beperken.
7d14f060c0ed181606fe47069b9be996,*Tax-Deferred,*Odloženi davki,*Φορολογική αναβολή,*,*Belastinguitstel
1897f30a55f718313d93c9c5c32a7fe7,*Money that is not taxed until a later date, usually found in retirement savings accounts.,*Denar, ki ni obdavčen do kasnejšega datuma, pogosto v okviru pokojninskih varčevalnih računov.,*Χρήματα που δεν φορολογούνται μέχρι μια μεταγενέστερη ημερομηνία, συνήθως σε λογαριασμούς συνταξιοδοτικών αποταμιεύσεων.,*,*Geld dat pas op een later moment wordt belast, meestal in pensioen- of spaarrekeningen.
c9ee5711488045444d6f648609d062ce,*Net Worth,*Neto vrednost,*Καθαρή αξία,*,*Nettovermogen
8f8372c43358a7dac0a34ae574bb0db9,*The total value of everything you own (assets) minus everything you owe (liabilities).,*Skupna vrednost vsega, kar imate (sredstva), minus vse, kar dolgujete (obveznosti).,*Η συνολική αξία όλων όσων κατέχετε (περιουσιακά στοιχεία) μείον όλα όσα χρωστάτε (υποχρεώσεις).,*,*De totale waarde van alles wat je bezit (activa) min alles wat je verschuldigd bent (passiva).
fdee93304576cb2a0ed40f9a243870a4,*Disposable Income,*Razpoložljivi dohodek,*Διαθέσιμο εισόδημα,*,*Beschikbaar inkomen
74bd9c4db8c43fb22a9c305e41b70308,*The money left over after paying for necessary expenses like housing, food, and taxes. This is what you can use for savings, entertainment, or other non-essentials.,*Denar, ki ostane po plačilu nujnih stroškov, kot so stanovanje, hrana in davki in ga lahko namenite za varčevanje ali užitek.,*Τα χρήματα που απομένουν μετά την πληρωμή των απαραίτητων δαπανών, όπως η στέγαση, η διατροφή και οι φόροι. Αυτά είναι που μπορείτε να χρησιμοποιήσετε για αποταμιεύσεις, ψυχαγωγία ή άλλα μη απαραίτητα.,*,*Het geld dat overblijft na het betalen van noodzakelijke uitgaven zoals wonen, voedsel en belastingen. Dit kun je gebruiken voor sparen, ontspanning of andere niet-noodzakelijke zaken.
0ee4b465d7c6e429ea5cc0a840a5dbe9,*Compound Savings,*Sestavljeno varčevanje,*Σύνθετη αποταμίευση,*,*Samengestelde besparingen
9ce5750301869eef5de3c8663ecc482d,*Savings that grow over time because interest is added to both the initial amount and the interest already earned.,*Prihranki, ki rastejo skozi čas, ker se obresti seštevajo z osnovo in že pridobljenimi obrestmi.,*Αποταμιεύσεις που αυξάνονται με την πάροδο του χρόνου επειδή προστίθενται τόκοι τόσο στο αρχικό ποσό όσο και στους τόκους που έχουν ήδη αποκτηθεί.,*,*Spaargeld dat over tijd groeit doordat rente wordt toegevoegd aan zowel het oorspronkelijke bedrag als de eerder opgebouwde rente.
4a13d42556b24d672819240137f74057,*Credit Limit,*Kreditni limit,*Πιστωτικό όριο,*,*Kredietlimiet
168f1ecef2019af312450bf62699a92e,*The maximum amount of money you can borrow on a credit card or loan.,*Najvišji znesek, ki ga lahko porabite s kreditno kartico ali posojilom.,*Το μέγιστο χρηματικό ποσό που μπορείτε να δανειστείτε σε μια πιστωτική κάρτα ή ένα δάνειο.,*,*Het maximale bedrag dat je kunt lenen via een kredietkaart of lening.
90e728fadb7a6a93b46a9b602a25e59e,*Bankruptcy,*Bankrot ali stečaj,*Πτώχευση,*,*Faillissement
b2875d71c12b5c1795f0ee841b2741f8,*A legal process where someone who can't repay their debts can seek relief from some or all of their obligations,,*Pravni postopek, kjer nekdo, ki ne more odplačati dolgov, zaprosi za razbremenitev dolžnosti.,*Νομική διαδικασία με την οποία κάποιος που δεν μπορεί να αποπληρώσει τα χρέη του μπορεί να ζητήσει απαλλαγή από ορισμένες ή όλες τις υποχρεώσεις του,,*,*Een juridisch proces waarbij iemand die zijn schulden niet kan terugbetalen, (gedeeltelijke) kwijtschelding kan aanvragen.
619d1e812a9580f467dafde97fc98119,*Subsidized Loan,*Subvencionirano posojilo,*Επιδοτούμενο δάνειο,*,*Gesubsidieerde lening
3d8a2147d0378855a91c5b49b13c38bb,*A loan where the government pays the interest while you're in school or during other qualifying periods.,*Posojilo, kjer obresti med študijem ali drugimi obdobji plačuje država.,*Δάνειο στο οποίο η κυβέρνηση πληρώνει τους τόκους κατά τη διάρκεια της φοίτησής σας ή κατά τη διάρκεια άλλων περιόδων που πληρούν τις προϋποθέσεις.,*,*Een lening waarbij de overheid de rente betaalt terwijl je studeert of tijdens andere in aanmerking komende periodes.
2828644be01f61b8573c034a946d5627,*Unsubsidized Loan,*Nesubvencionirano posojilo,*Μη επιδοτούμενο δάνειο,*,*Niet-gesubsidieerde lening
721f03c368efb8bf1f0dad3563d74596,*A loan where you are responsible for paying the interest as soon as you receive the loan.,*Posojilo, pri katerem moraš sam plačevati obresti takoj, ko prejmeš denar.,*Ένα δάνειο όπου είστε υπεύθυνοι για την πληρωμή των τόκων αμέσως μόλις λάβετε το δάνειο.,*,*Een lening waarbij jij vanaf het moment van ontvangst verantwoordelijk bent voor het betalen van de rente.
6d2d582ad9d7fa96165d08c6d93a5124,*Crowdfunding,*Množično financiranje,*Χρηματοδότηση από το πλήθος,*,*Crowdfunding
656e2932b6a67537530abc98ca5c0e16,*Raising small amounts of money from many people, typically online, to fund a project or business idea.,*Zbiranje manjših zneskov denarja od veliko ljudi, pogosto prek spleta, za financiranje projekta ali poslovne ideje.,*Η συγκέντρωση μικρών χρηματικών ποσών από πολλούς ανθρώπους, συνήθως διαδικτυακά, για τη χρηματοδότηση ενός έργου ή μιας επιχειρηματικής ιδέας.,*,*Kleine bedragen ophalen bij veel mensen, meestal online, om een project of bedrijfsidee te financieren.
f9d9833eeccfb1288d99542d5ca81f85,*Passive Income,*Pasivni dohodek,*Παθητικό εισόδημα,*,*Passief inkomen
70741037b622552dcbfafd161542ebce,*Money earned with minimal effort or work, such as earnings from investments or royalties.,*Dohodek, ki ga zaslužiš z minimalnim trudom ali delom, npr. iz naložb ali licenčnin.,*Χρήματα που κερδίζονται με ελάχιστη προσπάθεια ή εργασία, όπως κέρδη από επενδύσεις ή δικαιώματα.,*,*Inkomen dat je verdient met minimale inspanning, zoals opbrengsten uit investeringen of royalty's.
f927e3b47f32dce6881c2902dab8e3f5,*GENERAL Concepts,*SPLOŠNI koncepti,*ΓΕΝΙΚΕΣ Έννοιες,*,*ALGEMENE concepten
2b95c7924e65e0ec9368a25d7e7a3fbd,*Concepts for the Role of Higher Education Student,*Koncepti za vlogo študenta ,*Έννοιες για το ρόλο του Φοιτητή Τριτοβάθμιας Εκπαίδευσης,*,*Concepten voor de rol van HBO-STUDENT
5eb329694b5f4ab13b10fc826e425b72,*Concepts for the Role of INDEPENDENT PROFESSIONAL,*Koncepti za vlogo samostojnega strokovnjaka,*Έννοιες για το ρόλο του ΑΝΕΞΑΡΤΗΤΟΥ ΕΠΑΓΓΕΛΜΑΤΙΑ,*,*Concepten voor de rol van ZZP'ER
b371b70395cb12863f935c833b447def,*Concepts for the Role of AGRICULTURIST,*Koncepti za vlogo kmetovalca oz. agronoma,*Έννοιες για το ρόλο του ΓΕΩΡΓΟΥ,*,*Concepten voor de rol van LANDBOUWER
623f2689eaaec3eebcec636796c1382c,*Concepts for the Role of EMPLOYEE,*Koncepti za vlogo zaposlenega v podjetju,*Έννοιες για το ρόλο του ΥΠΑΛΛΗΛΟΥ,*,*Concepten voor de rol van WERKNEMER
29e7afa8be3fbf8c69476dd9dffae944,*Did you know that,*Ali si vedel, da,*Γνωρίζατε ότι,*,*Wist je dat
a2a551a6458a8de22446cc76d639a9e9,*is,*je,*είναι,*,*is
f44b5337a5f63ffc29f578e9a8c52b9b,*means,*pomeni,*σημαίνει,*,*betekent
2598f3762fcf50448e187d14e38d82d1,*implies,*nakazuje,*συνεπάγεται,*,*houdt in
b290ec474d81559a78d66ab20ac89230,*pertains to,*se nanaša na,*αφορά,*,*heeft betrekking op
0677a338ccf0898bfd988e4cca69ab53,*Managing Monthly Budget,*Upravljanje mesečnega proračuna,*Διαχείριση του μηνιαίου προϋπολογισμού,*,*Maandelijks budget beheren
84bd1f9d5cdaf6130537e6ef409fc801,*You are assigned a challenging project that will significantly impact your overall grade, requiring a deep understanding of the subject, extensive research, and the application of various skills.,*Dodeljen vam je zahteven projekt, ki bo pomembno vplival na vašo splošno oceno, ki zahteva globoko razumevanje področja, obsežne raziskave in uporabo različnih veščin.,*Σας ανατίθεται ένα δύσκολο έργο που θα επηρεάσει σημαντικά τον συνολικό βαθμό σας και απαιτεί βαθιά κατανόηση του θέματος, εκτεταμένη έρευνα και εφαρμογή διαφόρων δεξιοτήτων.,*,*Je krijgt een uitdagend project dat een grote invloed heeft op je eindcijfer en vraagt om diepgaand begrip, grondig onderzoek en het toepassen van verschillende vaardigheden.
4bcf27d4373e9e68666a12625ceb9fe5,*I avoid spending and try to live on as little as possible.,*Izogibam se zapravljanju in poskušam živeti s čim manj.,*Αποφεύγω τα έξοδα και προσπαθώ να ζω με όσο το δυνατόν λιγότερα χρήματα.,*,*Ik vermijd uitgaven en probeer van zo weinig mogelijk te leven.
ebbbbf57af6ebb52f31cdfe7ce778fb7,*I use an expense-tracking app to optimize spending and save smartly.,*Uporabljam aplikacijo za spremljanje stroškov za optimizacijo porabe in pametno varčevanje.,*Χρησιμοποιώ μια εφαρμογή παρακολούθησης εξόδων για να βελτιστοποιώ τις δαπάνες και να εξοικονομώ έξυπνα.,*,*Ik gebruik een app om mijn uitgaven bij te houden en slim te besparen.
b45cf45cfc1625b02ef6c95586be184b,*I create a strict budget and track every expense to save money.,*Pripravim natančen proračun in beležim vsak izdatek, da prihranim denar.,*Δημιουργώ έναν αυστηρό προϋπολογισμό και παρακολουθώ κάθε δαπάνη για να εξοικονομώ χρήματα.,*,*Ik stel een strikt budget op en houd elke uitgave bij om geld te besparen.
678dc901d65af055d293b9117fc8e576,*I spend freely and enjoy student life, worrying about money later.,*Denar zapravljam brezskrbno in uživam v študentskem življenju, o denarju pa razmišljam kasneje.,*Ξοδεύω ελεύθερα και απολαμβάνω τη φοιτητική ζωή, ανησυχώντας για τα χρήματα αργότερα.,*,*Ik geef vrijuit uit en geniet van het studentenleven, ik denk later wel aan het geld.
381cc983ad30aad6d03149ff8eaf5f34,*Emergency Savings,*Prihranki za nujne primere,*Αποταμίευση για έκτακτες ανάγκες,*,*Noodspaarpot
5181e3efd5df293af1111c10b5ad77e6,*Your laptop suddenly breaks, and you need to replace it. How do you manage the cost?,*Prenosni računalnik se vam nenadoma pokvari in ga morate zamenjati. Kako pokrijete strošek?,*Ο φορητός σας υπολογιστής ξαφνικά χαλάει και πρέπει να τον αντικαταστήσετε. Πώς διαχειρίζεστε το κόστος;,*,*Je laptop gaat plots kapot en je moet hem vervangen. Hoe pak je dit aan?
d5709658d0133aa23630db1b85e7cda7,*I find a way to earn quick extra cash through gig work.,*Poiščem občasno delo za hiter dodaten zaslužek.,*Βρίσκω έναν τρόπο να κερδίζω γρήγορα επιπλέον χρήματα μέσω της συναυλιακής εργασίας.,*,*Ik zoek tijdelijk werk om snel extra geld te verdienen.
67023d60f2caef96de664111eb5c1aea,*I use my credit card and worry about repayment later.,*Uporabim kreditno kartico in za odplačilo skrbim kasneje.,*Χρησιμοποιώ την πιστωτική μου κάρτα και ανησυχώ για την αποπληρωμή αργότερα.,*,*Ik gebruik mijn creditcard en zie later wel hoe ik het terugbetaal.
e6059765bd8f2c83a5cdd57afcc4481b,*I set aside money every month to build an emergency fund.,*Vsak mesec dajem denar na stran za sklad za nujne primere.,*Βάζω χρήματα στην άκρη κάθε μήνα για να δημιουργήσω ένα ταμείο έκτακτης ανάγκης.,*,*Ik zet elke maand geld opzij om een noodfonds op te bouwen.
b24e7d6977317a9967ba05a4ff98c6bf,*I ask my parents or friends for help when needed.,*Ko je potrebno, prosim starše ali prijatelje za pomoč.,*Ζητώ βοήθεια από τους γονείς ή τους φίλους μου όταν χρειάζεται.,*,*Ik vraag hulp aan mijn ouders of vrienden wanneer dat nodig is.
9729bf892af817782005117c00923ce1,*Student Loan Repayment,*Odplačevanje študentskega posojila,*Αποπληρωμή φοιτητικών δανείων,*,*Studielening aflossing
9aa59a537a63d022d9f0f4fe3a1c0b09,*You graduate and must decide how to repay your student loans.,*Zaključili ste študij in se morate odločiti kako boste odplačali študentsko posojilo.,*Αποφοιτάτε και πρέπει να αποφασίσετε πώς θα αποπληρώσετε τα φοιτητικά σας δάνεια.,*,*Je bent afgestudeerd en moet beslissen hoe je je studieleningen terugbetaalt.
937452fbce68190a8509be2e50dcf159,*I make minimum payments and enjoy my income now.,*Plačujem minimalne zneske in uživam v svojem dohodku zdaj.,*Κάνω τις ελάχιστες πληρωμές και απολαμβάνω το εισόδημά μου τώρα.,*,*Ik doe minimale aflossingen en geniet nu van mijn inkomen.
1c468dfa332298a1df157414e3d4b50d,*I look for student loan refinancing or forgiveness programs.,*Iščem možnosti refinanciranja ali odpusta posojila.,*Ψάχνω για προγράμματα αναχρηματοδότησης ή διαγραφής φοιτητικών δανείων.,*,*Ik zoek naar herfinancierings- of kwijtscheldingsregelingen voor studieleningen.
bdcb089fc8007da9a69bcb827074bd0d,*I plan my loan repayment early and make additional payments when possible.,*Odplačilo načrtujem zgodaj in po možnosti izvajam dodatna plačila.,*Προγραμματίζω την αποπληρωμή του δανείου μου νωρίς και κάνω πρόσθετες πληρωμές όταν είναι δυνατόν.,*,*Ik probeer het zo snel mogelijk af te lossen en doe extra betalingen wanneer dat kan.
f092e9e2a919713b0781b0601613f2d1,*I delay repayment and use the money for other priorities.,*Odlašam z odplačevanjem in denar uporabim za druge prioritete.,*Καθυστερώ την αποπληρωμή και χρησιμοποιώ τα χρήματα για άλλες προτεραιότητες.,*,*Ik stel de aflossing uit en gebruik het geld voor andere prioriteiten.
e3ff14d5f9953371f79484f70f64048e,*Credit Card Usage,*Uporaba kreditne kartice,*Χρήση πιστωτικών καρτών,*,*Creditcardgebruik
96dd5917479b18e106ff95eaf95b6e80,*You receive an offer for a student credit card. How do you proceed?,*Prejmete ponudbo za študentsko kreditno kartico. Kako ravnate?,*Λαμβάνετε μια προσφορά για μια φοιτητική πιστωτική κάρτα. Πώς προχωράτε;,*,*Je krijgt een aanbod voor een studentencreditcard. Wat doe je?
07eac9d2b7d1fe5491fe6c7f4d5da356,*I use my credit card freely and only make minimum payments.,*Kreditno kartico uporabljam brez omejitev in plačujem le minimalne zneske.,*Χρησιμοποιώ την πιστωτική μου κάρτα ελεύθερα και κάνω μόνο τις ελάχιστες πληρωμές.,*,*Ik gebruik mijn creditcard naar wens en doe alleen de minimale afbetaling.
53f88e5f8a655f0c559db28ccecd6d68,*I use a credit card only for emergencies and pay off the full balance.,*Kartico uporabljam samo v nujnih primerih in poravnam celoten dolg.,*Χρησιμοποιώ πιστωτική κάρτα μόνο για έκτακτες ανάγκες και εξοφλώ το σύνολο του υπολοίπου.,*,*Ik gebruik mijn creditcard alleen bij noodgevallen en betaal het volledige bedrag terug.
36c5fbf3bad0db87d8e86d3dfa76bdae,*I use cashback or rewards programs to maximize benefits.,*Izkoristim programe zvestobe ali vračila denarja za največje koristi.,*Χρησιμοποιώ προγράμματα επιστροφής χρημάτων ή ανταμοιβών για να μεγιστοποιήσω τα οφέλη.,*,*Ik gebruik cashback- of beloningsprogramma’s om maximaal te profiteren.
031058a7317d480946516418a04a7165,*I avoid credit cards completely to stay debt-free.,*Kreditnih kartic se izogibam da ostanem brez dolgov.,*Αποφεύγω εντελώς τις πιστωτικές κάρτες για να παραμείνω χωρίς χρέη.,*,*Ik vermijd creditcards volledig om schuldenvrij te blijven.
35383b35109b1402c5f8a53d75ed02d1,*Online Subscriptions,*Spletne naročnine,*Διαδικτυακές συνδρομές,*,*Online abonnementen
b63db1169f7528a6991fe63b8b99d4c8,*You have multiple online subscriptions but need to cut costs. What do you do?,*Imate več spletnih naročnin a morate zmanjšati stroške. Kaj storite?,*Έχετε πολλαπλές διαδικτυακές συνδρομές αλλά πρέπει να μειώσετε το κόστος. Τι κάνετε;,*,*Je hebt meerdere online abonnementen lopen, maar moet besparen. Wat doe je?
8e6eeb59754470b9748d8e529787824a,*I share accounts with friends to split the cost.,*Račune delim s prijatelji da si delimo stroške.,*Μοιράζομαι λογαριασμούς με φίλους για να μοιράζομαι το κόστος.,*,*Ik deel accounts met vrienden om de kosten te delen.
a5be044317bde6bc1bb26b06e4b57d4a,*I review my subscriptions monthly and cancel unnecessary ones.,*Mesečno preverjam naročnine in prekličem tiste ki niso potrebne.,*Επανεξετάζω τις συνδρομές μου κάθε μήνα και ακυρώνω τις περιττές.,*,*Ik bekijk maandelijks mijn abonnementen en zeg onnodige op.
f86bd33ab8dd0620242766b86ba5d829,*I keep all subscriptions because I enjoy the content.,*Obdržim vse naročnine ker uživam v vsebini.,*Διατηρώ όλες τις συνδρομές επειδή μου αρέσει το περιεχόμενο.,*,*Ik behoud al mijn abonnementen omdat ik geniet van de content.
8819a2e70a21c3c3466d82e2b8d79796,*I avoid online subscriptions to save more money.,*Izogibam se spletnim naročninam da več privarčujem.,*Αποφεύγω τις διαδικτυακές συνδρομές για να εξοικονομήσω περισσότερα χρήματα.,*,*Ik vermijd online abonnementen om meer geld te besparen.
74771017bbac3d6171b08c3e98a0aa8d,*Part-Time Job,*Delo za krajši delovni čas,*Εργασία μερικής απασχόλησης,*,*Bijbaan
0bbfaa435fc052732e0d8729aede01ac,*You are considering getting a part-time job to support your expenses.,*Razmišljate o delu za krajši delovni čas, da bi pokrili stroške.,*Σκέφτεστε να βρείτε μια θέση εργασίας μερικής απασχόλησης για να καλύψετε τα έξοδά σας.,*,*Ik overweeg een bijbaan te nemen om je uitgaven te dekken.
c44bab53294406df76c14aa4b83e5c30,*I start freelancing or a side business for flexible income.,*Začnem s samostojnim delom ali obstranskim poslom za dodaten dohodek.,*Ξεκινάω να εργάζομαι ως ελεύθερος επαγγελματίας ή μια παράλληλη επιχείρηση για ευέλικτο εισόδημα.,*,*Ik begin met freelancen of een eigen project voor flexibel inkomen.
02f70c87d3b7735c438bf33640797725,*I get a part-time job to gain experience and income.,*Zaposlim se za krajši delovni čas, da pridobim izkušnje in dohodek.,*Βρίσκω μια θέση εργασίας μερικής απασχόλησης για να αποκτήσω εμπειρία και εισόδημα.,*,*Ik neem een bijbaan om ervaring en inkomen op te doen.
fca47324b5cf01abde9b2dce873ab569,*I focus on my studies and avoid extra work.,*Osredotočam se na študij in se izogibam dodatnemu delu.,*Επικεντρώνομαι στις σπουδές μου και αποφεύγω την επιπλέον εργασία.,*,*Ik focus op mijn studie en vermijd extra werk.
ffd636e8923be7e751f2ea8ca3ac7a87,*I rely on student loans and savings instead of working.,*Namesto iskanja dela se zanašam na študentska posojila in prihranke.,*Βασίζομαι σε φοιτητικά δάνεια και αποταμιεύσεις αντί να εργάζομαι.,*,*Ik vertrouw op studieleningen en spaargeld in plaats van te werken.
27dc22a1387def62b06c5d7c50321ea0,*Investing as a Student,*Investicije za študente,*Επενδύοντας ως φοιτητής,*,*Investeren als student
b3a2fde5fe125d221c632ea963a5ef11,*You have saved some money. Should you invest it or keep it in savings?,*Prihranili ste nekaj denarja. Ga investirate ali pustite na varčevalnem računu?,*Έχετε αποταμιεύσει κάποια χρήματα. Θα πρέπει να τα επενδύσετε ή να τα κρατήσετε σε αποταμιεύσεις;,*,*Je hebt wat geld gespaard. Ga je het investeren of op je spaarrekening laten staan?
203e8f65f37c2dfeff58aaa04c72d7b9,*I start investing a small amount regularly for long-term growth.,*Začnem redno vlagati manjše zneske za dolgoročno rast.,*Αρχίζω να επενδύω τακτικά ένα μικρό ποσό για μακροπρόθεσμη ανάπτυξη.,*,*Ik investeer regelmatig kleine bedragen om mijn geld op de lange termijn te laten groeien.
4ef2f76c501fb7f13ab65e31044a5e94,*I explore new investment options like crypto or stocks.,*Raziščem nove možnosti naložb, kot so kriptovalute ali delnice.,*Εξερευνώ νέες επενδυτικές επιλογές, όπως κρυπτογράφηση ή μετοχές.,*,*Ik onderzoek nieuwe investeringsopties zoals crypto of aandelen.
ddd512440753dc811957410d2f3a234a,*I keep my money in a savings account instead of investing.,*Denar obdržim na varčevalnem računu.,*Διατηρώ τα χρήματά μου σε αποταμιευτικό λογαριασμό αντί να επενδύσω.,*,*Ik laat mijn geld op een spaarrekening staan in plaats van te investeren.
a2c71de3233c920e27755d6b7213a542,*I spend my money now and invest later when I earn more.,*Denar porabim zdaj in vlagam kasneje, ko bom imel večji dohodek.,*Ξοδεύω τα χρήματά μου τώρα και επενδύω αργότερα, όταν κερδίζω περισσότερα.,*,*Ik geef mijn geld nu uit en investeer later wanneer ik meer verdien.
b441663137b89cdc0d377251b152d7df,*Rent vs Dorm,*Najem stanovanja ali študentskega doma,*Ενοικίαση έναντι φοιτητικής εστίας,*,*Appartement huren of op kamers gaan
d0124f91afd478b9db755174206624bd,*You need to decide whether to live in a shared apartment or a dormitory.,*Odločiti se morate, ali boste živeli v skupnem stanovanju ali študentskem domu.,*Πρέπει να αποφασίσετε αν θα ζήσετε σε κοινόχρηστο διαμέρισμα ή σε κοιτώνα.,*,*Je moet kiezen tussen een gedeeld appartement of een studentenkamer.
a8e3e106aeb187413415407ad2e641df,*I look for co-living or house-sharing to reduce costs.,*Iščem skupno bivanje za nižje stroške.,*Ψάχνω για συγκατοίκηση ή συγκατοίκηση σε σπίτι για να μειώσω το κόστος.,*,*Ik zoek een gedeelde woning om kosten te besparen
d8df773734d415628fb865837832a85b,*I stay in a dorm for the lowest possible rent.,*Bivam v študentskem domu, ker ima najnižjo najemnino.,*Μένω σε κοιτώνα για το χαμηλότερο δυνατό ενοίκιο.,*,*Ik verblijf in een studentenkamer met de laagst mogelijke huur.
6ad6b4f16891bc9fac03cbf0d7af3988,*I choose the most comfortable option without worrying about cost.,*Izberem najbolj udobno možnost, ne glede na ceno.,*Επιλέγω την πιο άνετη επιλογή χωρίς να ανησυχώ για το κόστος.,*,*Ik kies de meest comfortabele optie zonder me zorgen te maken over de kosten.
895e61a1c59523b64bce86a38f2160c1,*I rent an apartment and budget accordingly.,*Najamem stanovanje in ustrezno načrtujem proračun.,*Νοικιάζω ένα διαμέρισμα και υπολογίζω τον προϋπολογισμό μου ανάλογα.,*,*Ik huur een appartement en stel mijn budget daarop af.
05fc7d50472dca2c8b367143593e178c,*Food Budgeting,*Načrtovanje porabe za hrano,*Προϋπολογισμός τροφίμων,*,*Eetbudget beheren
b136a2161694e21f7b6bcdb0d9845a18,*You are spending too much on takeout. How do you adjust your budget?,*Preveč zapravljate za hrano iz dostave. Kako prilagodite proračun?,*Ξοδεύετε πάρα πολλά χρήματα για φαγητό από έξω. Πώς μπορείτε να προσαρμόσετε τον προϋπολογισμό σας;,*,*Je geeft te veel uit aan afhaalmaaltijden. Hoe pas je je budget aan?
d76e542534b2c2f5011e7a64e53a9996,*I cut down costs and focus on saving as much as possible.,*Zmanjšam stroške in se osredotočim na varčevanje.,*Μειώνω τα έξοδα και επικεντρώνομαι στην εξοικονόμηση όσο το δυνατόν περισσότερων χρημάτων.,*,*Ik verlaag mijn uitgaven en focus op zoveel mogelijk besparen.
99fe36b9410027f4ff7a35921036e9cf,*I prioritize personal comfort and spend on what makes life enjoyable now.,*Dajem prednost udobju in trošim za tisto, kar mi trenutno polepša življenje.,*Δίνω προτεραιότητα στην προσωπική άνεση και ξοδεύω σε ό,τι κάνει τη ζωή μου ευχάριστη τώρα.,*,*Ik kies voor comfort en geef geld uit aan dingen die mij nu blij maken.
1fb23a7d720c0b9b54d21234bca5cf96,*I plan ahead and create a strict financial strategy to manage expenses.,*Vnaprej načrtujem in oblikujem strogo finančno strategijo.,*Προγραμματίζω εκ των προτέρων και δημιουργώ μια αυστηρή οικονομική στρατηγική για τη διαχείριση των εξόδων.,*,*Ik plan vooruit en maak een strikte financiële strategie om mijn uitgaven te beheren.
80df43cf25f566f3e3e7a399a36a6fd8,*I use meal planning apps to find budget-friendly recipes.,*Uporabljam aplikacije za načrtovanje obrokov, da najdem cenovno ugodne recepte.,*Χρησιμοποιώ εφαρμογές προγραμματισμού γευμάτων για να βρίσκω συνταγές φιλικές προς τον προϋπολογισμό.,*,*Ik gebruik maaltijdplanning-apps om budgetvriendelijke recepten te vinden.
ce780c35d98f894d78f83a2e32d82d64,*Exam Preparation,*Priprava na izpite,*Προετοιμασία για τις εξετάσεις,*,*Voorbereiding op tentamens
786ea1b1ab6fca03a9e9ea5ced683683,*You need study materials for your exams but have a limited budget.,*Potrebujete učne materiale, a imate omejen proračun.,*Χρειάζεστε υλικό μελέτης για τις εξετάσεις σας, αλλά έχετε περιορισμένο προϋπολογισμό.,*,*Je hebt studiemateriaal nodig voor je examens maar hebt een beperkt budget.
1d41d61d6fb73d78a3f897cfc157f2da,*I search for second-hand textbooks to minimize costs.,*Poiščem rabljene učbenike, da zmanjšam stroške.,*Αναζητώ μεταχειρισμένα βιβλία για να ελαχιστοποιήσω το κόστος.,*,*Ik zoek naar tweedehands studieboeken om de kosten te beperken.
ad0b06e3ed23705e726f6fe256fa9ef4,*I buy brand-new books and study materials without worrying about the cost because I value convenience and enjoyment.,*Kupim povsem nove učne materiale, ker mi veliko pomenita udobje in priročnost.,*Αγοράζω ολοκαίνουργια βιβλία και υλικό μελέτης χωρίς να ανησυχώ για το κόστος, επειδή εκτιμώ την ευκολία και την απόλαυση.,*,*Ik koop nieuwe boeken en studiemateriaal zonder me zorgen te maken over de kosten, omdat ik gemak belangrijker vind.
2e2cae84624568a102010ee5a8f529cc,*I create a strict budget for my study needs, cutting out unnecessary expenses like eating out to afford the materials.,*Pripravim strogo proračunsko shemo in zmanjšam druge izdatke, da si lahko privoščim materiale.,*Δημιουργώ έναν αυστηρό προϋπολογισμό για τις ανάγκες της μελέτης μου, κόβοντας περιττά έξοδα, όπως το φαγητό έξω, για να αντέξω οικονομικά τα υλικά.,*,*Ik stel een strak budget op voor mijn studie en bespaar op onnodige uitgaven zoals uit eten gaan, zodat ik studiemateriaal kan betalen.
